date,outflow(m3/d),avg_temp(C)
2019-09-27,142904242.4832,16.45
2019-09-28,133436010.7008,15.8
2019-09-29,120713838.7968,15.26
2019-09-30,134072119.296,14.3
2019-10-01,130769247.744,13.64
2019-10-02,106009943.9616,11.52
2019-10-03,108701172.63359998,11.85
2019-10-04,128029087.6416,11.31
2019-10-05,136298499.37919998,12.94
2019-10-06,140017288.0896,12.91
2019-10-07,135858116.5056,12.98
2019-10-08,145106156.8512,12.42
2019-10-09,146647496.9088,12.13
2019-10-10,152225679.9744,11.69
2019-10-11,140873588.12159997,11.41
2019-10-12,144714705.408,11.19
2019-10-13,133411544.98560002,11.09
2019-10-14,140677862.39999998,10.92
2019-10-15,134096585.01120004,10.89
2019-10-16,134023187.8656,10.58
2019-10-17,141509696.7168,10.9
2019-10-18,149485519.872,10.82
2019-10-19,153130911.4368,10.63
2019-10-20,134977350.75840002,10.62
2019-10-21,135075213.61920002,10.59
2019-10-22,135809185.0752,10.63
2019-10-23,136347430.8096,10.4
2019-10-24,129374701.9776,10.21
2019-10-25,131552150.6304,10.01
2019-10-26,125582516.1216,9.75
2019-10-27,127686567.6288,9.54
2019-10-28,131674479.2064,9.39
2019-10-29,131087302.0416,8.95
2019-10-30,128885387.6736,8.73
2019-10-31,132310587.8016,8.61
2019-11-01,135173076.48,8.45
2019-11-02,151516174.2336,8.44
2019-11-03,166856177.664,8.53
2019-11-04,177254106.624,8.5
2019-11-05,169107023.46240002,8.35
2019-11-06,166905109.0944,8.23
2019-11-07,165730754.76479998,8.12
2019-11-08,163504374.6816,8.08
2019-11-09,169669734.91199997,8.05
2019-11-10,171137677.824,8.08
2019-11-11,166220069.0688,8.05
2019-11-12,169645269.19680002,8.09
2019-11-13,174709672.24319997,8.06
2019-11-14,174758603.67360002,8.05
2019-11-15,180214458.1632,7.93
2019-11-16,168250723.43039998,8.08
2019-11-17,169816529.20319998,7.94
2019-11-18,188581732.7616,7.5
2019-11-19,175614903.7056,7.22
2019-11-20,187847761.3056,7.27
2019-11-21,178403995.23839998,7.32
2019-11-22,172874743.6032,7.33
2019-11-23,171749320.704,7.31
2019-11-24,168446449.15199998,7.28
2019-11-25,185156532.6336,6.58
2019-11-26,197682978.816,6.21
2019-11-27,181560072.4992,6.41
2019-11-28,187162721.28,6.25
2019-11-29,190563455.6928,6.0
2019-11-30,192691972.9152,5.93
2019-12-01,197438321.664,5.84
2019-12-02,203065436.16000003,5.8
2019-12-03,206050253.4144,5.66
2019-12-04,209279727.82080004,5.55
2019-12-05,200912453.2224,5.56
2019-12-06,198686073.1392,5.48
2019-12-07,198514813.1328,5.45
2019-12-08,194893887.2832,5.43
2019-12-09,211261450.752,4.97
2019-12-10,212068819.35360003,4.92
2019-12-11,209181864.96,4.95
2019-12-12,205193953.3824,4.98
2019-12-13,201573027.5328,5.05
2019-12-14,205340747.6736,5.12
2019-12-15,213169776.5376,5.23
2019-12-16,222319954.0224,4.94
2019-12-17,222515679.744,4.95
2019-12-18,234993194.496,4.8
2019-12-19,235115523.072,4.7
2019-12-20,243874249.1136,4.67
2019-12-21,230051120.0256,4.88
2019-12-22,221365791.1296,4.93
2019-12-23,224130416.9472,4.88
2019-12-24,240033131.8272,4.75
2019-12-25,231494597.2224,4.71
2019-12-26,243189209.088,4.5
2019-12-27,247103723.52,4.4
2019-12-28,234479414.4768,4.44
2019-12-29,224350608.384,4.44
2019-12-30,239176831.7952,4.36
2019-12-31,243629591.9616,4.25
2020-01-01,233672045.8752,4.35
2020-01-02,246369752.064,4.27
2020-01-03,241280883.3024,4.2
2020-01-04,222026365.44,4.31
2020-01-05,211750765.056,4.27
2020-01-06,212631530.8032,4.18
2020-01-07,211090190.7456,4.11
2020-01-08,219481931.0592,4.09
2020-01-09,224008088.3712,3.84
2020-01-10,224154882.6624,3.67
2020-01-11,224790991.2576,3.72
2020-01-12,227090768.48639995,3.82
2020-01-13,238002477.4656,3.39
2020-01-14,206074719.1296,3.01
2020-01-15,223616636.928,2.74
2020-01-16,216007799.5008,2.62
2020-01-17,217647002.4192,2.58
2020-01-18,215812073.7792,2.43
2020-01-19,194869421.568,2.43
2020-01-20,203554750.464,2.43
2020-01-21,183272672.5632,2.62
2020-01-22,182465303.9616,2.75
2020-01-23,188948718.48960003,2.7
2020-01-24,208717016.3712,2.63
2020-01-25,208814879.232,2.79
2020-01-26,197389390.2336,3.03
2020-01-27,180336786.7392,3.33
2020-01-28,198049964.54400003,3.27
2020-01-29,190294332.8256,3.48
2020-01-30,201303904.6656,3.48
2020-01-31,198563744.56320003,3.56
2020-02-01,192006932.8896,3.75
2020-02-02,202502724.7104,3.57
2020-02-03,203016504.7296,3.43
2020-02-04,202967573.2992,3.2
2020-02-05,220313765.376,3.17
2020-02-06,211775230.7712,3.2
2020-02-07,215958868.0704,3.25
2020-02-08,218111851.008,3.27
2020-02-09,210209424.9984,3.22
2020-02-10,209573316.4032,3.18
2020-02-11,208961673.5232,3.22
2020-02-12,209181864.96,3.24
2020-02-13,209915836.416,3.22
2020-02-14,207787319.19360003,3.28
2020-02-15,197315993.088,3.39
2020-02-16,186844666.9824,3.47
2020-02-17,175981889.4336,3.49
2020-02-18,199224318.8736,3.39
2020-02-19,196410761.6256,3.3
2020-02-20,196386295.9104,3.25
2020-02-21,199224318.8736,3.2
2020-02-22,198441415.9872,3.25
2020-02-23,206197047.7056,3.25
2020-02-24,210649807.872,3.3
2020-02-25,209793507.84,3.33
2020-02-26,203187764.736,3.39
2020-02-27,209377590.6816,3.43
2020-02-28,219751053.9264,3.42
2020-02-29,190857044.2752,3.5
2020-03-01,174880932.24960002,3.58
2020-03-02,163259717.5296,3.74
2020-03-03,150292888.4736,3.88
2020-03-04,149485519.872,3.91
2020-03-05,151002394.2144,3.8
2020-03-06,156727371.57119998,3.8
2020-03-07,144837033.984,3.87
2020-03-08,125509118.976,3.94
2020-03-09,116212147.2,3.97
2020-03-10,123429533.18400002,3.82
2020-03-11,115796230.0416,3.79
2020-03-12,117264172.9536,3.81
2020-03-13,119710744.4736,3.36
2020-03-14,135784719.36,3.6
2020-03-15,152372474.2656,3.27
2020-03-16,154525457.2032,3.34
2020-03-17,155014771.5072,3.43
2020-03-18,156335920.128,3.51
2020-03-19,150292888.4736,3.52
2020-03-20,139356713.7792,3.6
2020-03-21,149607848.448,3.73
2020-03-22,144763636.8384,3.82
2020-03-23,149069602.7136,3.85
2020-03-24,137717510.8608,3.87
2020-03-25,158904820.224,3.94
2020-03-26,167174231.96159998,4.0
2020-03-27,164629797.58080003,4.13
2020-03-28,147528262.65600002,4.18
2020-03-29,142145805.312,4.26
2020-03-30,155137100.0832,4.28
2020-03-31,129570427.6992,4.31
2020-04-01,118707650.1504,4.5
2020-04-02,104297343.8976,5.25
2020-04-03,100627486.6176,4.46
2020-04-04,91991089.152,4.21
2020-04-05,109337281.2288,4.43
2020-04-06,104908986.7776,5.03
2020-04-07,111025415.5776,4.68
2020-04-08,116799324.3648,4.85
2020-04-09,113765575.68,5.41
2020-04-10,113692178.5344,5.55
2020-04-11,110291444.1216,5.63
2020-04-12,122499836.0064,5.37
2020-04-13,136004910.7968,5.48
2020-04-14,125827173.27359998,5.45
2020-04-15,128934319.104,5.63
2020-04-16,148262234.11200002,5.95
2020-04-17,151320448.512,6.01
2020-04-18,161522651.7504,6.32
2020-04-19,150880065.6384,6.21
2020-04-20,159932380.26240003,6.44
2020-04-21,165828617.62559998,6.65
2020-04-22,173535317.91360003,6.82
2020-04-23,171798252.13439998,6.91
2020-04-24,195260873.0112,7.3
2020-04-25,205291816.2432,7.41
2020-04-26,198098895.9744,7.38
2020-04-27,226479125.6064,7.79
2020-04-28,212582599.3728,7.64
2020-04-29,228093862.80960003,7.81
2020-04-30,221243462.5536,7.72
2020-05-01,255593326.6944,8.07
2020-05-02,268878210.048,8.19
2020-05-03,263862738.432,8.13
2020-05-04,275948801.7408,8.09
2020-05-05,282579010.56,8.26
2020-05-06,288793302.22080004,7.92
2020-05-07,292267433.7792,7.87
2020-05-08,299607148.3392,8.39
2020-05-09,297967945.42080003,8.57
2020-05-10,302567499.8784,8.85
2020-05-11,310005077.2992,9.16
2020-05-12,305919302.8608,9.08
2020-05-13,306751137.1776,8.95
2020-05-14,310616720.1792,
2020-05-15,322042209.1776,10.0
2020-05-16,335694078.2592,9.87
2020-05-17,334568655.35999995,9.86
2020-05-18,345382501.4784,9.59
2020-05-19,367083590.8608,9.48
2020-05-20,381371568.5376,9.58
2020-05-21,396148860.5184,9.82
2020-05-22,427024593.1008,9.75
2020-05-23,442413527.9616,9.62
2020-05-24,428565933.1584,9.9
2020-05-25,446499302.4,9.78
2020-05-26,446695028.1216,9.82
2020-05-27,453936879.8208,10.2
2020-05-28,451490308.3008,10.59
2020-05-29,448432093.9008,10.91
2020-05-30,469227951.8208,11.25
2020-05-31,507859316.1216,11.44
2020-06-01,539273294.4383999,11.03
2020-06-02,521437788.0576,11.2
2020-06-03,520826145.1776,11.21
2020-06-04,523150388.1216,10.99
2020-06-05,519089079.3984,11.44
2020-06-06,510623941.9392,11.5
2020-06-07,518991216.5376,11.72
2020-06-08,509400656.1792,11.85
2020-06-09,501865215.8976,11.79
2020-06-10,477399500.6976,11.38
2020-06-11,461986100.1216,11.3
2020-06-12,431110367.5392,11.49
2020-06-13,422449504.3583999,11.8
2020-06-14,377799574.1184,11.69
2020-06-15,364857210.77759993,11.66
2020-06-16,356074019.0208,11.65
2020-06-17,374325442.56,11.88
2020-06-18,381860882.8416,11.85
2020-06-19,392992783.2576,12.11
2020-06-20,394313931.8784,12.26
2020-06-21,402045097.8816,12.64
2020-06-22,400210169.2416001,13.12
2020-06-23,410118783.8976,13.3
2020-06-24,419391289.9584,13.38
2020-06-25,444762236.6208,20.19
2020-06-26,476053886.3616,20.13
2020-06-27,483515929.4976,16.14
2020-06-28,522245156.6592,15.25
2020-06-29,516226590.72,15.39
2020-06-30,518061519.36,15.27
2020-07-01,501131244.4416,15.02
2020-07-02,500421738.7008,14.64
2020-07-03,489118578.2784,13.91
2020-07-04,463943357.33760005,13.28
2020-07-05,463625303.04,14.03
2020-07-06,437520384.9216,14.28
2020-07-07,420002932.8384,14.43
2020-07-08,417458498.4576,14.67
2020-07-09,411831383.9616,15.03
2020-07-10,397470009.1392,14.82
2020-07-11,384209591.5008,14.89
2020-07-12,384625508.6592,14.84
2020-07-13,370655585.28,15.0
2020-07-14,364857210.77759993,15.42
2020-07-15,368624930.91839993,15.58
2020-07-16,351596793.13920003,15.3
2020-07-17,342935929.95839995,15.6
2020-07-18,351180875.9808,16.32
2020-07-19,363315870.72,16.64
2020-07-20,354141227.52000004,16.64
2020-07-21,352110573.15839994,16.76
2020-07-22,340269167.0016,16.8
2020-07-23,321626292.0192,16.59
2020-07-24,309809351.5776,16.43
2020-07-25,335278161.1008,16.96
2020-07-26,336501446.8608,17.17
2020-07-27,330703072.3584,17.05
2020-07-28,334568655.35999995,16.75
2020-07-29,330996660.94079995,16.77
2020-07-30,334470792.49920005,16.77
2020-07-31,325809929.3184,16.64
2020-08-01,316317231.8208,16.95
2020-08-02,287178565.0176,16.89
2020-08-03,294102362.41919994,16.58
2020-08-04,294811868.16,17.05
2020-08-05,284927719.2192,17.78
2020-08-06,280841944.78080004,17.43
2020-08-07,283092790.5792,16.42
2020-08-08,287276427.8784,16.42
2020-08-09,299509285.4784,17.8
2020-08-10,309589160.1408,18.65
2020-08-11,305919302.8608,18.28
2020-08-12,305014071.3984,18.15
2020-08-13,307974422.9376,18.59
2020-08-14,301246351.2576,17.87
2020-08-15,280719616.20479995,16.66
2020-08-16,266015721.3696,17.15
2020-08-17,268144238.592,17.76
2020-08-18,262957506.9696,17.33
2020-08-19,247837694.976,16.82
2020-08-20,248131283.5584,16.85
2020-08-21,233818840.1664,16.79
2020-08-22,229439477.1456,16.6
2020-08-23,210551945.0112,17.75
2020-08-24,212240079.36,18.67
2020-08-25,217989522.432,18.9
2020-08-26,217377879.552,19.23
2020-08-27,213096379.392,18.98
2020-08-28,211383779.328,18.46
2020-08-29,203726010.4704,18.34
2020-08-30,182807823.9744,18.31
2020-08-31,183615192.576,18.5
2020-09-01,177816818.0736,18.43
2020-09-02,185523518.3616,18.25
2020-09-03,180067663.87199998,18.01
2020-09-04,196826678.784,17.85
2020-09-05,215053636.608,17.45
2020-09-06,217108756.6848,17.34
2020-09-07,217720399.5648,17.31
2020-09-08,228142794.24,17.33
2020-09-09,226601454.1824,17.16
2020-09-10,221414722.56,16.74
2020-09-11,217867193.856,16.74
2020-09-12,196875610.2144,16.84
2020-09-13,173584249.344,16.57
2020-09-14,177131778.048,15.78
2020-09-15,183395001.1392,15.93
2020-09-16,167369957.6832,16.09
2020-09-17,180141061.01759997,16.61
2020-09-18,185670312.6528,16.78
2020-09-19,177205175.1936,16.7
2020-09-20,175370246.5536,16.56
2020-09-21,181095223.9104,16.43
2020-09-22,183615192.576,16.37
2020-09-23,178844378.112,16.26
2020-09-24,179309226.7008,15.76
2020-09-25,195285338.7264,15.39
2020-09-26,192153727.1808,14.42
2020-09-27,216056730.9312,14.36
2020-09-28,203187764.736,14.29
2020-09-29,212998516.5312,14.68
2020-09-30,208031976.3456,14.83
2020-10-01,203407956.1728,14.85
2020-10-02,206368307.712,14.95
2020-10-03,185645846.9376,15.02
2020-10-04,173755509.3504,15.25
2020-10-05,151736365.6704,15.3
2020-10-06,147797385.52319998,15.34
2020-10-07,149534451.3024,15.33
2020-10-08,154060608.6144,15.32
2020-10-09,161253528.8832,15.29
2020-10-10,146378374.0416,15.04
2020-10-11,140628930.96960002,14.55
2020-10-12,145864594.02240002,14.48
2020-10-13,149876971.3152,14.04
2020-10-14,152103351.3984,13.65
2020-10-15,142904242.4832,13.16
2020-10-16,142635119.616,12.92
2020-10-17,141534162.43199998,12.94
2020-10-18,129448099.1232,12.86
2020-10-19,124285833.216,12.5
2020-10-20,133900859.28959998,12.23
2020-10-21,132359519.232,11.94
2020-10-22,137448387.9936,11.61
2020-10-23,134855022.1824,11.37
2020-10-24,142512791.04000002,11.05
2020-10-25,181633469.6448,10.65
2020-10-26,208668084.9408,10.41
2020-10-27,199933824.61440003,10.21
2020-10-28,206123650.56,9.93
2020-10-29,209377590.6816,9.35
2020-10-30,204655707.64800003,8.84
2020-10-31,211334847.8976,8.85
2020-11-01,194404572.9792,8.71
2020-11-02,207591593.472,8.49
2020-11-03,187603104.15360004,8.67
2020-11-04,176544600.88320002,8.96
2020-11-05,181119689.6256,9.01
2020-11-06,204508913.3568,8.61
2020-11-07,203163299.02080005,8.75
2020-11-08,217353413.8368,8.64
2020-11-09,201059247.5136,8.56
2020-11-10,193792930.0992,8.57
2020-11-11,194159915.8272,8.38
2020-11-12,202355930.4192,8.26
2020-11-13,200080618.9056,7.92
2020-11-14,194331175.8336,7.66
2020-11-15,185768175.5136,7.44
2020-11-16,201842150.4,7.35
2020-11-17,190123072.8192,7.02
2020-11-18,189731621.376,6.73
2020-11-19,163137388.9536,6.87
2020-11-20,185768175.5136,6.6
2020-11-21,221390256.8448,6.58
2020-11-22,248596132.1472,6.5
2020-11-23,237635491.7376,6.5
2020-11-24,242650963.3536,6.4
2020-11-25,232375362.9696,6.48
2020-11-26,243727454.82240003,6.34
2020-11-27,248547200.7168,6.32
2020-11-28,231054214.3488,6.35
2020-11-29,226601454.1824,6.19
2020-11-30,220680751.104,6.1
2020-12-01,234185825.8944,5.98
2020-12-02,231592460.0832,5.86
2020-12-03,234039031.6032,5.79
2020-12-04,230369174.3232,5.82
2020-12-05,233598648.7296,5.73
2020-12-06,233256128.7168,5.67
2020-12-07,236436671.6928,5.53
2020-12-08,235776097.3824,5.53
2020-12-09,232253034.3936,5.6
2020-12-10,225133511.2704,5.64
2020-12-11,221977434.0096,5.61
2020-12-12,233867771.5968,5.43
2020-12-13,239348091.8016,5.25
2020-12-14,238002477.4656,5.24
2020-12-15,230589365.76,5.22
2020-12-16,224154882.6624,5.35
2020-12-17,251336292.2496,5.25
2020-12-18,244657152.0,5.18
2020-12-19,242283977.6256,5.19
2020-12-20,222271022.592,5.35
2020-12-21,241574471.8848,5.15
2020-12-22,236289877.4016,5.06
2020-12-23,251091635.0976,4.7
2020-12-24,236412205.9776,4.62
2020-12-25,228754437.12,4.5
2020-12-26,244999672.0128,4.47
2020-12-27,257501652.48,4.58
2020-12-28,257795241.0624,4.57
2020-12-29,263887204.1472,4.5
2020-12-30,268976072.9088,4.37
2020-12-31,268364430.0288,4.34
2021-01-01,268144238.592,4.34
2021-01-02,269636647.2192,4.34
2021-01-03,238124806.0416,4.68
2021-01-04,244167837.696,4.53
2021-01-05,248742926.4384,4.43
2021-01-06,252119195.136,4.3
2021-01-07,256914475.31520003,4.24
2021-01-08,263838272.71680003,4.14
2021-01-09,260192881.152,4.02
2021-01-10,243140277.6576,4.11
2021-01-11,244559289.1392,4.14
2021-01-12,244975206.2976,4.14
2021-01-13,261929946.93120003,4.04
2021-01-14,266676295.68,3.93
2021-01-15,257501652.48,3.98
2021-01-16,252119195.136,3.87
2021-01-17,215983333.7856,3.98
2021-01-18,237146177.4336,3.92
2021-01-19,229415011.4304,3.86
2021-01-20,223053925.4784,3.84
2021-01-21,224154882.6624,3.75
2021-01-22,241109623.296,3.5
2021-01-23,242430771.9168,3.47
2021-01-24,249941746.4832,3.55
2021-01-25,261269372.6208,3.56
2021-01-26,263226629.8368,3.54
2021-01-27,262174604.0832,3.53
2021-01-28,273257573.06880003,3.46
2021-01-29,272425738.752,3.49
2021-01-30,261440632.6272,3.51
2021-01-31,249623692.1856,3.56
2021-02-01,253097823.744,3.6
2021-02-02,251116100.8128,3.69
2021-02-03,250479992.2176,4.09
2021-02-04,246443149.2096,3.61
2021-02-05,245366657.7408,3.64
2021-02-06,247054792.0896,3.7
2021-02-07,249697089.33120003,3.72
2021-02-08,258431349.6576,3.57
2021-02-09,247984489.2672,3.32
2021-02-10,244290166.272,3.25
2021-02-11,243189209.088,3.04
2021-02-12,262394795.52,2.83
2021-02-13,265868927.0784,2.83
2021-02-14,258798335.38560003,2.79
2021-02-15,253171220.8896,2.79
2021-02-16,250113006.4896,2.73
2021-02-17,252804235.1616,2.7
2021-02-18,253269083.7504,2.53
2021-02-19,243605126.2464,2.68
2021-02-20,259532306.8416,2.51
2021-02-21,227677945.65120003,2.61
2021-02-22,229610737.152,2.7
2021-02-23,223420911.2064,2.72
2021-02-24,206245979.136,2.68
2021-02-25,183859849.728,2.53
2021-02-26,150048231.32159996,2.68
2021-02-27,132971162.112,2.59
2021-02-28,133876393.5744,2.67
2021-03-01,144347719.68,2.73
2021-03-02,148188836.9664,2.77
2021-03-03,149583382.7328,2.97
2021-03-04,143662679.65440002,3.22
2021-03-05,118878910.1568,3.58
2021-03-06,120126661.632,3.64
2021-03-07,108383118.336,3.46
2021-03-08,105398301.0816,3.81
2021-03-09,121619070.2592,3.81
2021-03-10,130402262.016,3.95
2021-03-11,134218913.5872,4.01
2021-03-12,128983250.5344,4.09
2021-03-13,123820984.6272,4.21
2021-03-14,114181492.8384,4.16
2021-03-15,120615975.936,4.23
2021-03-16,123233807.4624,4.29
2021-03-17,116163215.7696,4.57
2021-03-18,125019804.672,4.61
2021-03-19,135760253.6448,4.97
2021-03-20,129130044.8256,5.01
2021-03-21,107551284.0192,4.84
2021-03-22,139112056.62719998,5.09
2021-03-23,122989150.3104,5.45
2021-03-24,117459898.6752,4.68
2021-03-25,125631447.55200002,5.44
2021-03-26,130353330.5856,5.55
2021-03-27,128689661.952,5.63
2021-03-28,96810835.0464,6.03
2021-03-29,111808318.464,4.57
2021-03-30,105887615.3856,5.89
2021-03-31,107551284.0192,5.17
2021-04-01,113423055.6672,5.01
2021-04-02,97593737.9328,4.67
2021-04-03,109924458.3936,5.25
2021-04-04,92504869.1712,5.19
2021-04-05,117924747.264,4.98
2021-04-06,119515018.752,5.97
2021-04-07,122793424.58879998,5.55
2021-04-08,130964973.4656,5.63
2021-04-09,129472564.8384,5.53
2021-04-10,128445004.8,5.45
2021-04-11,127637636.1984,5.6
2021-04-12,128322676.224,5.61
2021-04-13,137032470.83519998,5.85
2021-04-14,128665196.2368,6.05
2021-04-15,125998433.28,6.35
2021-04-16,124628353.2288,6.9
2021-04-17,141778819.58400002,6.78
2021-04-18,138157893.7344,6.89
2021-04-19,145424211.1488,7.08
2021-04-20,153938280.0384,7.2
2021-04-21,151614037.09439996,7.25
2021-04-22,142781913.9072,7.33
2021-04-23,168715572.0192,7.8
2021-04-24,157950657.3312,7.83
2021-04-25,160568488.8576,7.97
2021-04-26,168886832.0256,8.07
2021-04-27,166122206.208,8.12
2021-04-28,156286988.6976,8.13
2021-04-29,179089035.264,8.61
2021-04-30,185083135.488,8.87
2021-05-01,199493441.7408,9.0
2021-05-02,198049964.54400003,9.01
2021-05-03,183713055.4368,8.88
2021-05-04,198881798.8608,9.09
2021-05-05,222001899.7248,9.26
2021-05-06,239543817.5232,9.75
2021-05-07,238589654.6304,9.97
2021-05-08,246565477.7856,10.01
2021-05-09,245488986.3168,10.04
2021-05-10,239005571.7888,10.08
2021-05-11,248816323.584,10.32
2021-05-12,232253034.3936,10.2
2021-05-13,248008954.98240003,10.17
2021-05-14,225084579.84000003,9.82
2021-05-15,234430483.0464,10.0
2021-05-16,240620308.992,10.38
2021-05-17,264327587.0208,10.77
2021-05-18,274529790.2592,10.8
2021-05-19,281062136.21760005,10.84
2021-05-20,275043570.27839994,11.07
2021-05-21,275312693.1456,11.26
2021-05-22,269636647.2192,11.33
2021-05-23,268266567.16800004,11.14
2021-05-24,270664207.25759995,10.99
2021-05-25,274725515.98080003,10.83
2021-05-26,285441499.23840004,10.78
2021-05-27,293074802.3808,10.83
2021-05-28,302249445.5808,10.77
2021-05-29,325100423.5776,11.02
2021-05-30,341810507.05920005,11.27
2021-05-31,332733726.72,11.41
2021-06-01,337529006.8992,11.98
2021-06-02,357615359.0784,12.33
2021-06-03,374227579.6992,12.75
2021-06-04,392870454.6816,13.55
2021-06-05,417752087.04,14.36
2021-06-06,418681784.2175999,14.47
2021-06-07,408283855.2576,20.91
2021-06-08,393286371.84,28.76
2021-06-09,380148282.7776,28.76
2021-06-10,349957590.22080004,28.76
2021-06-11,332635863.8592,28.76
2021-06-12,329675512.32,28.76
2021-06-13,313259017.4208,28.76
2021-06-14,309687023.0016,28.77
2021-06-15,303790785.6384,28.76
2021-06-16,303203608.47360003,28.77
2021-06-17,302249445.5808,28.76
2021-06-18,295521373.9008,28.76
2021-06-19,288206125.05599993,28.77
2021-06-20,314580166.04160005,28.76
2021-06-21,321528429.1584,28.76
2021-06-22,331314715.2383999,28.77
2021-06-23,320916786.2784,28.76
2021-06-24,304500291.3792,28.76
2021-06-25,301246351.2576,28.76
2021-06-26,305014071.3984,28.76
2021-06-27,328452226.56,28.76
2021-06-28,319473309.08160007,28.76
